UserID,Date,Transaction Description,Category,Amount,Type
U079,2025-04-11,Cafeteria,Food & Drink,46.16,Expense
U079,2025-04-14,Internet,Utilities,152.31,Expense
U079,2025-04-22,Supermercado,Food & Drink,42.03,Expense
U079,2025-04-22,Cafeteria,Food & Drink,25.39,Expense
U079,2025-04-19,Cafeteria,Food & Drink,69.78,Expense
U079,2025-04-18,Combustível,Travel,75.49,Expense
U079,2025-04-02,Amazon,Shopping,774.89,Expense
U079,2025-04-02,Cinema,Entertainment,275.65,Expense
U079,2025-04-27,Cinema,Entertainment,268.79,Expense
U079,2025-04-21,Aluguel Apartamento,Rent,1786.52,Expense
U079,2025-04-14,Uber,Travel,126.43,Expense
U079,2025-04-03,Conta de Luz,Utilities,225.65,Expense
U079,2025-04-08,Show,Entertainment,83.86,Expense
U079,2025-04-25,Amazon,Shopping,200.91,Expense
U079,2025-04-04,Uber,Travel,133.31,Expense
U079,2025-04-14,Supermercado,Food & Drink,74.68,Expense
U079,2025-04-08,Academia,Health & Fitness,136.91,Expense
U079,2025-04-29,Conta de Luz,Utilities,282.93,Expense
U079,2025-04-06,Restaurante,Food & Drink,169.05,Expense
U079,2025-04-07,Combustível,Travel,76.55,Expense
U079,2025-04-13,Consulta Médica,Health & Fitness,294.14,Expense
U079,2025-04-09,Netflix,Entertainment,68.35,Expense
U079,2025-04-23,Supermercado,Food & Drink,41.24,Expense
U079,2025-04-13,Uber,Travel,21.56,Expense
U079,2025-04-03,Loja de Roupas,Shopping,44.37,Expense
U079,2025-04-03,Show,Entertainment,193.67,Expense
U079,2025-04-28,Conta de Luz,Utilities,212.88,Expense
U079,2025-05-01,Salário Mensal,Salary,5472.0,Income
U079,2025-05-05,Internet,Utilities,101.0,Expense
U079,2025-05-17,Loja de Roupas,Shopping,117.25,Expense
U079,2025-05-27,Cafeteria,Food & Drink,58.6,Expense
U079,2025-05-27,Supermercado,Food & Drink,86.81,Expense
U079,2025-05-16,Conta de Luz,Utilities,349.73,Expense
U079,2025-05-20,Conta de Luz,Utilities,206.39,Expense
U079,2025-05-04,Combustível,Travel,37.19,Expense
U079,2025-05-07,Cafeteria,Food & Drink,10.87,Expense
U079,2025-05-01,Amazon,Shopping,114.62,Expense
U079,2025-05-19,Supermercado,Food & Drink,102.34,Expense
U079,2025-05-08,Restaurante,Food & Drink,85.3,Expense
U079,2025-05-04,Supermercado,Food & Drink,164.19,Expense
U079,2025-05-23,Loja de Roupas,Shopping,634.1,Expense
U079,2025-05-13,Cafeteria,Food & Drink,59.87,Expense
U079,2025-05-04,Farmácia,Shopping,639.14,Expense
U079,2025-05-19,Loja de Roupas,Shopping,37.91,Expense
U079,2025-05-04,Cafeteria,Food & Drink,93.87,Expense
U079,2025-05-08,Show,Entertainment,39.29,Expense
U079,2025-05-11,Restaurante,Food & Drink,70.75,Expense
U079,2025-05-25,Supermercado,Food & Drink,70.63,Expense
U079,2025-05-25,Uber,Travel,133.43,Expense
U079,2025-05-01,Consulta Médica,Health & Fitness,166.96,Expense
U079,2025-05-28,Cinema,Entertainment,60.9,Expense
U079,2025-05-23,Cinema,Entertainment,158.47,Expense
U079,2025-05-04,Supermercado,Food & Drink,177.71,Expense
U079,2025-05-27,Metrô,Travel,138.9,Expense
U079,2025-05-24,Loja de Roupas,Shopping,307.34,Expense
U079,2025-05-26,Conta de Luz,Utilities,172.56,Expense
U079,2025-05-19,ETF,Investment,1484.84,Expense
U079,2025-05-27,Uber,Travel,12.94,Expense
U079,2025-05-14,Supermercado,Food & Drink,84.37,Expense
U079,2025-05-12,Tesouro Direto,Investment,202.4,Expense
U079,2025-05-16,Metrô,Travel,114.94,Expense
U079,2025-05-27,Cafeteria,Food & Drink,13.83,Expense
U079,2025-05-08,Metrô,Travel,92.74,Expense
U079,2025-05-15,Conta de Água,Utilities,295.79,Expense
U079,2025-05-03,Restaurante,Food & Drink,167.19,Expense
U079,2025-05-24,ETF,Investment,608.11,Expense
U079,2025-05-04,Farmácia,Shopping,678.11,Expense
U079,2025-05-03,CDB,Investment,232.59,Expense
U079,2025-05-20,Restaurante,Food & Drink,171.02,Expense
U079,2025-05-18,Uber,Travel,78.77,Expense
U079,2025-05-18,Aluguel Apartamento,Rent,1663.8,Expense
U079,2025-05-27,Netflix,Entertainment,108.17,Expense
U079,2025-06-02,Salário Mensal,Salary,5472.0,Income
U079,2025-06-28,Show,Entertainment,229.78,Expense
U079,2025-06-17,Amazon,Shopping,773.3,Expense
U079,2025-06-22,Metrô,Travel,56.44,Expense
U079,2025-06-29,Farmácia,Shopping,57.0,Expense
U079,2025-06-08,Restaurante,Food & Drink,91.93,Expense
U079,2025-06-19,Amazon,Shopping,287.58,Expense
U079,2025-06-27,Farmácia,Shopping,136.77,Expense
U079,2025-06-21,Cafeteria,Food & Drink,111.48,Expense
U079,2025-06-03,Aluguel Apartamento,Rent,2634.41,Expense
U079,2025-06-14,Metrô,Travel,28.55,Expense
U079,2025-06-22,Amazon,Shopping,448.09,Expense
U079,2025-06-26,Farmácia,Shopping,242.68,Expense
U079,2025-06-08,Conta de Luz,Utilities,252.42,Expense
U079,2025-06-10,Cafeteria,Food & Drink,66.34,Expense
U079,2025-06-12,Combustível,Travel,37.15,Expense
U079,2025-06-14,Amazon,Shopping,408.54,Expense
U079,2025-06-21,Metrô,Travel,82.11,Expense
U079,2025-06-25,Show,Entertainment,272.79,Expense
U079,2025-06-13,Aluguel Apartamento,Rent,1429.38,Expense
U079,2025-06-03,Aluguel Apartamento,Rent,1442.85,Expense
U079,2025-06-10,Conta de Água,Utilities,84.74,Expense
U079,2025-06-17,Farmácia,Shopping,744.92,Expense
U079,2025-06-26,Loja de Roupas,Shopping,211.38,Expense
U079,2025-06-21,Cafeteria,Food & Drink,98.19,Expense
U079,2025-06-02,Internet,Utilities,96.58,Expense
U079,2025-06-20,Supermercado,Food & Drink,23.41,Expense
U079,2025-06-16,Amazon,Shopping,763.89,Expense
U079,2025-06-24,Internet,Utilities,212.44,Expense
U079,2025-06-09,Loja de Roupas,Shopping,155.21,Expense
U079,2025-06-04,Combustível,Travel,132.17,Expense
U079,2025-06-28,Supermercado,Food & Drink,123.81,Expense
U079,2025-06-21,Amazon,Shopping,228.52,Expense
U079,2025-06-09,Metrô,Travel,28.52,Expense
U079,2025-06-10,Conta de Luz,Utilities,308.11,Expense
U080,2025-01-02,Salário Mensal,Salary,7582.0,Income
U080,2025-01-15,Conta de Luz,Utilities,337.62,Expense
U080,2025-01-07,Internet,Utilities,273.87,Expense
U080,2025-01-03,Metrô,Travel,72.8,Expense
U080,2025-01-03,Loja de Roupas,Shopping,517.35,Expense
U080,2025-01-27,Cafeteria,Food & Drink,176.16,Expense
U080,2025-01-05,Restaurante,Food & Drink,145.73,Expense
U080,2025-01-18,Supermercado,Food & Drink,151.06,Expense
U080,2025-01-26,Loja de Roupas,Shopping,608.69,Expense
U080,2025-01-15,Aluguel Apartamento,Rent,1521.63,Expense
U080,2025-01-09,Conta de Água,Utilities,99.06,Expense
U080,2025-01-28,Tesouro Direto,Investment,1439.26,Expense
U080,2025-01-18,Conta de Luz,Utilities,334.03,Expense
U080,2025-01-10,Loja de Roupas,Shopping,260.02,Expense
U080,2025-01-23,Loja de Roupas,Shopping,203.88,Expense
U080,2025-01-26,Cafeteria,Food & Drink,47.27,Expense
U080,2025-01-19,Cafeteria,Food & Drink,145.83,Expense
U080,2025-01-26,Cafeteria,Food & Drink,130.26,Expense
U080,2025-01-21,Metrô,Travel,107.26,Expense
U080,2025-01-06,Internet,Utilities,97.44,Expense
U080,2025-01-10,Aluguel Apartamento,Rent,1836.74,Expense
U080,2025-01-28,Netflix,Entertainment,247.72,Expense
U080,2025-01-24,Uber,Travel,59.31,Expense
U080,2025-01-26,Supermercado,Food & Drink,109.94,Expense
U080,2025-01-21,Metrô,Travel,86.06,Expense
U080,2025-01-18,Loja de Roupas,Shopping,562.08,Expense
U080,2025-01-13,Supermercado,Food & Drink,107.31,Expense
U080,2025-01-17,Restaurante,Food & Drink,104.7,Expense
U080,2025-01-07,Supermercado,Food & Drink,127.1,Expense
U080,2025-01-10,Supermercado,Food & Drink,56.0,Expense
U080,2025-01-18,Netflix,Entertainment,212.91,Expense
U080,2025-01-17,Supermercado,Food & Drink,150.73,Expense
U080,2025-01-15,Cafeteria,Food & Drink,102.65,Expense
U080,2025-01-02,Cafeteria,Food & Drink,177.49,Expense
U080,2025-01-04,Loja de Roupas,Shopping,226.19,Expense
U080,2025-01-12,Loja de Roupas,Shopping,712.61,Expense
U080,2025-01-31,Salário Mensal,Salary,7582.0,Income
U080,2025-02-24,Farmácia,Shopping,646.71,Expense
U080,2025-02-09,Internet,Utilities,288.98,Expense
U080,2025-02-22,Combustível,Travel,125.37,Expense
U080,2025-02-15,Conta de Água,Utilities,171.53,Expense
U080,2025-02-02,Conta de Luz,Utilities,103.41,Expense
U080,2025-02-10,Uber,Travel,80.98,Expense
U080,2025-01-31,Farmácia,Shopping,114.64,Expense
U080,2025-01-31,Loja de Roupas,Shopping,671.64,Expense
U080,2025-02-22,Supermercado,Food & Drink,38.92,Expense
U080,2025-02-03,Cafeteria,Food & Drink,152.14,Expense
U080,2025-02-22,Amazon,Shopping,747.8,Expense
U080,2025-02-05,Cafeteria,Food & Drink,82.95,Expense
U080,2025-02-25,Amazon,Shopping,149.6,Expense
U080,2025-02-04,Supermercado,Food & Drink,143.94,Expense
U080,2025-02-14,Internet,Utilities,200.88,Expense
U080,2025-02-12,Show,Entertainment,255.41,Expense
U080,2025-02-13,Uber,Travel,121.96,Expense
U080,2025-02-08,Amazon,Shopping,85.03,Expense
U080,2025-02-20,Aluguel Apartamento,Rent,2778.21,Expense
U080,2025-02-24,Uber,Travel,65.99,Expense
U080,2025-02-13,CDB,Investment,1068.48,Expense
U080,2025-02-23,Farmácia,Shopping,527.38,Expense
U080,2025-02-15,Cinema,Entertainment,85.95,Expense
U080,2025-02-20,Academia,Health & Fitness,510.89,Expense
U080,2025-02-02,Aluguel Apartamento,Rent,2460.82,Expense
U080,2025-02-06,Restaurante,Food & Drink,115.37,Expense
U080,2025-02-27,Amazon,Shopping,652.8,Expense
U080,2025-02-24,Loja de Roupas,Shopping,344.23,Expense
U080,2025-02-01,CDB,Investment,1336.56,Expense
U080,2025-02-25,Cinema,Entertainment,35.94,Expense
U080,2025-03-05,Salário Mensal,Salary,7582.0,Income
U080,2025-03-20,Loja de Roupas,Shopping,582.09,Expense
U080,2025-03-10,Cafeteria,Food & Drink,112.42,Expense
U080,2025-03-16,Amazon,Shopping,689.88,Expense
U080,2025-03-25,Tesouro Direto,Investment,666.1,Expense
U080,2025-03-20,Loja de Roupas,Shopping,572.49,Expense
U080,2025-03-07,Consulta Médica,Health & Fitness,258.86,Expense
U080,2025-03-21,Internet,Utilities,316.39,Expense
U080,2025-03-26,Netflix,Entertainment,107.05,Expense
U080,2025-03-29,Loja de Roupas,Shopping,163.37,Expense
U080,2025-03-09,Show,Entertainment,215.34,Expense
U080,2025-03-18,Uber,Travel,48.88,Expense
U080,2025-03-14,Uber,Travel,123.53,Expense
U080,2025-03-29,Amazon,Shopping,432.09,Expense
U080,2025-03-16,Metrô,Travel,23.82,Expense
U080,2025-03-26,Farmácia,Shopping,580.49,Expense
U080,2025-03-17,Conta de Água,Utilities,303.39,Expense
U080,2025-03-13,Conta de Água,Utilities,244.64,Expense
U080,2025-03-09,Conta de Luz,Utilities,172.34,Expense
U080,2025-03-22,Show,Entertainment,56.51,Expense
U080,2025-03-28,Netflix,Entertainment,160.69,Expense
U080,2025-03-28,Farmácia,Shopping,641.56,Expense
U080,2025-03-20,Uber,Travel,29.91,Expense
U080,2025-03-25,Show,Entertainment,20.84,Expense
U080,2025-03-11,Farmácia,Shopping,397.41,Expense
U080,2025-03-06,Conta de Luz,Utilities,294.17,Expense
U080,2025-03-30,Metrô,Travel,97.91,Expense
U080,2025-03-30,Restaurante,Food & Drink,102.99,Expense
U080,2025-03-21,Cafeteria,Food & Drink,76.99,Expense
U080,2025-03-06,Restaurante,Food & Drink,33.68,Expense
U080,2025-03-13,Cinema,Entertainment,273.23,Expense
U080,2025-03-20,Amazon,Shopping,94.87,Expense
U080,2025-03-10,ETF,Investment,1162.66,Expense
U080,2025-03-24,Uber,Travel,138.05,Expense
U080,2025-03-30,Cafeteria,Food & Drink,117.26,Expense
U080,2025-04-02,Salário Mensal,Salary,7582.0,Income
U080,2025-04-16,Aluguel Apartamento,Rent,1459.73,Expense
U080,2025-04-22,Cafeteria,Food & Drink,100.47,Expense
U080,2025-04-11,Cafeteria,Food & Drink,155.84,Expense
U080,2025-04-25,Loja de Roupas,Shopping,766.6,Expense
U080,2025-04-20,Restaurante,Food & Drink,71.81,Expense
U080,2025-04-03,Internet,Utilities,290.7,Expense
U080,2025-04-12,Cafeteria,Food & Drink,109.15,Expense
U080,2025-04-05,Uber,Travel,48.33,Expense
U080,2025-04-10,Supermercado,Food & Drink,63.68,Expense
U080,2025-04-12,Cinema,Entertainment,260.16,Expense
U080,2025-04-15,Conta de Água,Utilities,334.4,Expense
U080,2025-04-22,Restaurante,Food & Drink,95.92,Expense
U080,2025-04-25,Loja de Roupas,Shopping,686.54,Expense
U080,2025-04-14,Supermercado,Food & Drink,43.41,Expense
U080,2025-04-19,Loja de Roupas,Shopping,192.07,Expense
U080,2025-04-11,Conta de Luz,Utilities,349.02,Expense
U080,2025-04-09,Academia,Health & Fitness,233.28,Expense
U080,2025-04-23,Consulta Médica,Health & Fitness,320.32,Expense
U080,2025-04-21,Combustível,Travel,122.42,Expense
U080,2025-04-03,Combustível,Travel,64.8,Expense
U080,2025-04-17,Consulta Médica,Health & Fitness,178.74,Expense
U080,2025-04-26,Aluguel Apartamento,Rent,2835.82,Expense
U080,2025-04-21,Loja de Roupas,Shopping,255.17,Expense
U080,2025-04-21,Supermercado,Food & Drink,137.86,Expense
U080,2025-04-19,Amazon,Shopping,669.66,Expense
U080,2025-04-08,Loja de Roupas,Shopping,469.01,Expense
U080,2025-04-19,Supermercado,Food & Drink,147.04,Expense
U080,2025-05-01,Salário Mensal,Salary,7582.0,Income
U080,2025-05-14,Aluguel Apartamento,Rent,1209.78,Expense
U080,2025-05-07,Loja de Roupas,Shopping,162.53,Expense
U080,2025-05-24,Academia,Health & Fitness,68.18,Expense
U080,2025-05-21,Loja de Roupas,Shopping,446.88,Expense
U080,2025-05-17,Restaurante,Food & Drink,176.86,Expense
U080,2025-05-22,Cafeteria,Food & Drink,32.01,Expense
U080,2025-05-23,Netflix,Entertainment,150.91,Expense
U080,2025-05-24,Supermercado,Food & Drink,114.9,Expense
U080,2025-05-10,Netflix,Entertainment,274.16,Expense
U080,2025-05-16,Conta de Luz,Utilities,293.66,Expense
U080,2025-05-06,Restaurante,Food & Drink,158.19,Expense
U080,2025-05-19,Restaurante,Food & Drink,74.19,Expense
U080,2025-05-10,Show,Entertainment,202.65,Expense
U080,2025-05-03,Amazon,Shopping,303.3,Expense
U080,2025-05-05,Farmácia,Shopping,692.5,Expense
U080,2025-05-27,Internet,Utilities,305.03,Expense
U080,2025-05-23,Aluguel Apartamento,Rent,2441.67,Expense
U080,2025-05-24,Show,Entertainment,297.36,Expense
U080,2025-05-01,Uber,Travel,93.55,Expense
U080,2025-05-03,Conta de Luz,Utilities,307.28,Expense
U080,2025-05-02,Restaurante,Food & Drink,73.0,Expense
U080,2025-05-14,Metrô,Travel,148.7,Expense
U080,2025-05-04,Conta de Luz,Utilities,312.87,Expense
U080,2025-05-08,Amazon,Shopping,755.24,Expense
U080,2025-05-08,Amazon,Shopping,750.27,Expense
U080,2025-05-01,Farmácia,Shopping,247.88,Expense
U080,2025-05-08,Supermercado,Food & Drink,116.91,Expense
U080,2025-05-09,Cafeteria,Food & Drink,79.39,Expense
U080,2025-05-12,Cafeteria,Food & Drink,158.33,Expense
U080,2025-05-11,CDB,Investment,1183.11,Expense
U080,2025-05-21,Cinema,Entertainment,234.7,Expense
U080,2025-05-05,Farmácia,Shopping,402.06,Expense
U080,2025-05-08,Restaurante,Food & Drink,169.56,Expense
U080,2025-05-08,Conta de Água,Utilities,292.99,Expense
U080,2025-05-01,Restaurante,Food & Drink,174.98,Expense
U080,2025-05-11,Amazon,Shopping,603.44,Expense
U080,2025-05-06,Amazon,Shopping,671.83,Expense
U080,2025-05-07,Supermercado,Food & Drink,160.28,Expense
U080,2025-05-24,Netflix,Entertainment,135.38,Expense
U080,2025-05-11,Restaurante,Food & Drink,33.55,Expense
U080,2025-05-11,Cafeteria,Food & Drink,123.01,Expense
U080,2025-05-18,Netflix,Entertainment,293.79,Expense
U080,2025-05-20,Metrô,Travel,82.58,Expense
U080,2025-05-16,Farmácia,Shopping,675.58,Expense
U080,2025-06-01,Salário Mensal,Salary,7582.0,Income
U080,2025-06-14,Conta de Luz,Utilities,115.18,Expense
U080,2025-06-20,Supermercado,Food & Drink,61.45,Expense
U080,2025-06-04,Amazon,Shopping,729.43,Expense
U080,2025-06-06,CDB,Investment,1275.44,Expense
U080,2025-06-07,Consulta Médica,Health & Fitness,451.79,Expense
U080,2025-06-05,Cafeteria,Food & Drink,38.04,Expense
U080,2025-06-15,Farmácia,Shopping,60.18,Expense
U080,2025-06-13,Academia,Health & Fitness,310.61,Expense
U080,2025-06-05,Supermercado,Food & Drink,44.68,Expense
U080,2025-06-05,Combustível,Travel,39.11,Expense
U080,2025-06-06,Cafeteria,Food & Drink,93.89,Expense
U080,2025-06-08,Conta de Água,Utilities,134.98,Expense
U080,2025-06-10,Academia,Health & Fitness,99.94,Expense
U080,2025-06-16,Aluguel Apartamento,Rent,1354.68,Expense
U080,2025-06-11,Netflix,Entertainment,90.38,Expense
U080,2025-06-07,Farmácia,Shopping,96.88,Expense
U080,2025-06-04,Metrô,Travel,113.67,Expense
U080,2025-06-05,Supermercado,Food & Drink,39.07,Expense
U080,2025-06-11,Cafeteria,Food & Drink,175.31,Expense
U080,2025-06-20,Metrô,Travel,54.4,Expense
U080,2025-06-19,Conta de Água,Utilities,214.73,Expense
U080,2025-06-21,Conta de Água,Utilities,321.52,Expense
U080,2025-06-24,Amazon,Shopping,371.91,Expense
U080,2025-06-27,Cafeteria,Food & Drink,44.28,Expense
U080,2025-06-03,Supermercado,Food & Drink,42.49,Expense
U080,2025-06-15,Amazon,Shopping,663.47,Expense
U080,2025-06-27,Supermercado,Food & Drink,131.09,Expense
U080,2025-06-17,Netflix,Entertainment,135.59,Expense
U080,2025-06-28,Supermercado,Food & Drink,150.48,Expense
U080,2025-06-08,Supermercado,Food & Drink,150.01,Expense
U080,2025-06-16,Loja de Roupas,Shopping,415.39,Expense
U080,2025-06-13,Combustível,Travel,86.08,Expense
U080,2025-06-17,Cinema,Entertainment,86.79,Expense
U080,2025-06-28,Aluguel Apartamento,Rent,2241.45,Expense
U081,2025-01-03,Salário Mensal,Salary,7519.0,Income
U081,2025-01-26,Farmácia,Shopping,331.67,Expense
U081,2025-01-25,Aluguel Apartamento,Rent,2504.92,Expense
U081,2025-01-15,Loja de Roupas,Shopping,199.15,Expense
U081,2025-01-19,Restaurante,Food & Drink,142.86,Expense
U081,2025-01-13,Supermercado,Food & Drink,169.24,Expense
U081,2025-01-12,Conta de Água,Utilities,94.0,Expense
U081,2025-01-20,Supermercado,Food & Drink,146.38,Expense
U081,2025-01-27,Loja de Roupas,Shopping,397.98,Expense
U081,2025-01-21,Aluguel Apartamento,Rent,1886.38,Expense
U081,2025-01-28,Consulta Médica,Health & Fitness,360.25,Expense
U081,2025-01-16,Supermercado,Food & Drink,176.34,Expense
U081,2025-01-13,Academia,Health & Fitness,59.55,Expense
U081,2025-01-25,Restaurante,Food & Drink,84.05,Expense
U081,2025-01-04,Cafeteria,Food & Drink,152.91,Expense
U081,2025-01-22,Loja de Roupas,Shopping,541.63,Expense
U081,2025-01-21,Loja de Roupas,Shopping,694.12,Expense
U081,2025-01-08,Amazon,Shopping,572.76,Expense
U081,2025-01-20,Aluguel Apartamento,Rent,834.09,Expense
U081,2025-01-23,Combustível,Travel,107.19,Expense
U081,2025-01-14,Netflix,Entertainment,158.47,Expense
U081,2025-01-30,Internet,Utilities,257.88,Expense
U081,2025-01-14,Combustível,Travel,60.18,Expense
U081,2025-01-23,CDB,Investment,266.24,Expense
U081,2025-01-27,Consulta Médica,Health & Fitness,141.59,Expense
U081,2025-01-24,Loja de Roupas,Shopping,575.92,Expense
U081,2025-01-20,Show,Entertainment,262.19,Expense
U081,2025-01-06,Cinema,Entertainment,290.98,Expense
U081,2025-01-18,Farmácia,Shopping,178.25,Expense
U081,2025-01-06,Restaurante,Food & Drink,59.01,Expense
U081,2025-01-26,Restaurante,Food & Drink,109.37,Expense
U081,2025-01-04,Supermercado,Food & Drink,123.95,Expense
U081,2025-01-12,Supermercado,Food & Drink,26.33,Expense
U081,2025-01-23,Internet,Utilities,237.1,Expense
U081,2025-01-16,Uber,Travel,119.3,Expense
U081,2025-01-20,Internet,Utilities,187.24,Expense
U081,2025-01-21,Farmácia,Shopping,369.92,Expense
U081,2025-01-23,Supermercado,Food & Drink,151.41,Expense
U081,2025-01-03,Aluguel Apartamento,Rent,1643.38,Expense
U081,2025-01-15,Metrô,Travel,94.42,Expense
U081,2025-01-23,Supermercado,Food & Drink,131.3,Expense
U081,2025-01-22,Supermercado,Food & Drink,69.47,Expense
U081,2025-01-24,Cafeteria,Food & Drink,118.95,Expense
U081,2025-02-02,Salário Mensal,Salary,7519.0,Income
U081,2025-03-01,Restaurante,Food & Drink,163.73,Expense
U081,2025-02-10,Loja de Roupas,Shopping,468.83,Expense
U081,2025-02-17,Farmácia,Shopping,51.11,Expense
U081,2025-02-05,Tesouro Direto,Investment,1206.95,Expense
U081,2025-02-27,Restaurante,Food & Drink,154.14,Expense
U081,2025-02-04,Conta de Água,Utilities,152.56,Expense
U081,2025-02-15,Cinema,Entertainment,21.54,Expense
U081,2025-02-08,Cafeteria,Food & Drink,76.99,Expense
U081,2025-02-15,Amazon,Shopping,446.7,Expense
U081,2025-02-18,Farmácia,Shopping,136.27,Expense
U081,2025-02-25,Aluguel Apartamento,Rent,2116.3,Expense
U081,2025-02-23,Conta de Luz,Utilities,89.95,Expense
U081,2025-02-18,Combustível,Travel,63.3,Expense
U081,2025-02-13,ETF,Investment,473.04,Expense
U081,2025-02-09,Farmácia,Shopping,440.0,Expense
U081,2025-02-14,Farmácia,Shopping,393.94,Expense
U081,2025-02-19,Restaurante,Food & Drink,147.34,Expense
U081,2025-02-14,Cafeteria,Food & Drink,31.65,Expense
U081,2025-02-26,Conta de Luz,Utilities,345.8,Expense
U081,2025-02-02,Uber,Travel,18.77,Expense
U081,2025-02-20,Cafeteria,Food & Drink,115.8,Expense
U081,2025-02-08,Internet,Utilities,80.06,Expense
U081,2025-02-03,Metrô,Travel,126.19,Expense
U081,2025-02-12,Netflix,Entertainment,92.1,Expense
U081,2025-02-24,Combustível,Travel,50.26,Expense
U081,2025-02-21,Netflix,Entertainment,276.42,Expense
U081,2025-02-06,Aluguel Apartamento,Rent,1449.63,Expense
U081,2025-02-04,Supermercado,Food & Drink,70.42,Expense
U081,2025-02-10,Aluguel Apartamento,Rent,1230.56,Expense
U081,2025-02-11,Cafeteria,Food & Drink,26.01,Expense
U081,2025-02-28,Loja de Roupas,Shopping,567.33,Expense
U081,2025-03-04,Salário Mensal,Salary,7519.0,Income
U081,2025-03-20,Amazon,Shopping,351.58,Expense
U081,2025-03-20,Restaurante,Food & Drink,162.25,Expense
U081,2025-03-21,Combustível,Travel,60.6,Expense
U081,2025-03-29,ETF,Investment,202.89,Expense
U081,2025-03-30,Consulta Médica,Health & Fitness,212.77,Expense
U081,2025-03-11,Supermercado,Food & Drink,69.08,Expense
U081,2025-03-22,Uber,Travel,140.3,Expense
U081,2025-03-30,Cafeteria,Food & Drink,59.73,Expense
U081,2025-03-24,Farmácia,Shopping,133.28,Expense
U081,2025-03-08,Show,Entertainment,248.27,Expense
U081,2025-03-16,Netflix,Entertainment,159.18,Expense
U081,2025-03-17,Cinema,Entertainment,26.57,Expense
U081,2025-03-26,Restaurante,Food & Drink,31.59,Expense
U081,2025-03-16,Netflix,Entertainment,106.82,Expense
U081,2025-03-21,CDB,Investment,1050.28,Expense
U081,2025-03-08,Metrô,Travel,135.11,Expense
U081,2025-03-30,Cafeteria,Food & Drink,122.64,Expense
U081,2025-03-30,Uber,Travel,11.75,Expense
U081,2025-03-16,Conta de Água,Utilities,93.13,Expense
U081,2025-03-05,Internet,Utilities,205.7,Expense
U081,2025-03-17,Internet,Utilities,261.9,Expense
U081,2025-03-28,Tesouro Direto,Investment,755.12,Expense
U081,2025-03-26,Academia,Health & Fitness,444.39,Expense
U081,2025-03-25,Cinema,Entertainment,139.57,Expense
U081,2025-03-10,Amazon,Shopping,338.85,Expense
U081,2025-03-11,Conta de Luz,Utilities,239.97,Expense
U081,2025-03-13,Supermercado,Food & Drink,66.85,Expense
U081,2025-03-18,Amazon,Shopping,82.81,Expense
U081,2025-03-25,Cinema,Entertainment,245.6,Expense
U081,2025-03-06,Amazon,Shopping,367.67,Expense
U081,2025-03-26,Combustível,Travel,15.59,Expense
U081,2025-03-04,Combustível,Travel,73.12,Expense
U081,2025-03-07,Supermercado,Food & Drink,153.54,Expense
U081,2025-04-04,Salário Mensal,Salary,7519.0,Income
U081,2025-04-13,Conta de Luz,Utilities,293.38,Expense
U081,2025-04-27,Loja de Roupas,Shopping,434.47,Expense
U081,2025-04-15,Loja de Roupas,Shopping,473.8,Expense
U081,2025-04-19,Conta de Luz,Utilities,342.93,Expense
U081,2025-04-18,Restaurante,Food & Drink,158.94,Expense
U081,2025-04-16,Cafeteria,Food & Drink,43.61,Expense
U081,2025-04-12,Metrô,Travel,143.14,Expense
U081,2025-04-16,Amazon,Shopping,45.92,Expense
U081,2025-04-15,Uber,Travel,27.95,Expense
U081,2025-04-27,Combustível,Travel,58.24,Expense
U081,2025-04-16,Restaurante,Food & Drink,93.74,Expense
U081,2025-04-18,Netflix,Entertainment,24.32,Expense
U081,2025-04-13,Netflix,Entertainment,58.66,Expense
U081,2025-04-12,Restaurante,Food & Drink,70.49,Expense
U081,2025-04-16,Loja de Roupas,Shopping,645.15,Expense
U081,2025-04-20,Loja de Roupas,Shopping,799.78,Expense
U081,2025-04-24,Combustível,Travel,52.58,Expense
U081,2025-04-29,Restaurante,Food & Drink,51.8,Expense
U081,2025-04-07,Uber,Travel,80.58,Expense
U081,2025-04-21,Supermercado,Food & Drink,18.89,Expense
U081,2025-04-10,Restaurante,Food & Drink,122.64,Expense
U081,2025-04-23,Cafeteria,Food & Drink,176.46,Expense
U081,2025-04-30,Loja de Roupas,Shopping,245.71,Expense
U081,2025-04-16,Conta de Luz,Utilities,246.93,Expense
U081,2025-04-18,Tesouro Direto,Investment,955.45,Expense
U081,2025-04-17,Aluguel Apartamento,Rent,1374.82,Expense
U081,2025-04-07,Cafeteria,Food & Drink,170.1,Expense
U081,2025-05-01,Salário Mensal,Salary,7519.0,Income
U081,2025-05-11,Cafeteria,Food & Drink,107.35,Expense
U081,2025-05-07,Farmácia,Shopping,708.75,Expense
U081,2025-05-07,Uber,Travel,20.91,Expense
U081,2025-05-04,Farmácia,Shopping,500.2,Expense
U081,2025-05-04,Loja de Roupas,Shopping,374.85,Expense
U081,2025-05-22,Show,Entertainment,266.22,Expense
U081,2025-05-17,Metrô,Travel,136.18,Expense
U081,2025-05-23,Internet,Utilities,265.59,Expense
U081,2025-05-15,Internet,Utilities,322.54,Expense
U081,2025-05-27,Metrô,Travel,67.8,Expense
U081,2025-05-09,Internet,Utilities,270.26,Expense
U081,2025-05-28,Loja de Roupas,Shopping,526.96,Expense
U081,2025-05-12,Amazon,Shopping,87.3,Expense
